"datestop","timestop","sex","race","age","weight","haircolr","eyecolor","build","city","inside","location","typeofid","perobs","perstop","arstmade","sumissue","frisked","searched","contrabn","radio","height","pf","weap"
1052015,1205,"M","WHITE-HISPANIC",33,140,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"3","1","0","1","0","1","1",65,"0","0"
1052015,1307,"M","WHITE",25,180,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","REFUSED",1,"2","0","0","0","0","0","1",70,"0","0"
1052015,1330,"M","WHITE-HISPANIC",20,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","1","0","1","1","0","0",67,"0","0"
1052015,1435,"F","WHITE-HISPANIC",26,160,"BLACK","BROWN","MEDIUM","QUEENS","1","NEITHER","PHOTO",2,"5","1","0","1","1","0","0",69,"1","0"
1052015,1630,"M","BLACK",17,200,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",68,"1","0"
1052015,1640,"M","BLACK",20,200,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",73,"0","0"
1052015,1710,"M","BLACK",62,180,"SALT AND PEPPER","BROWN","THIN","BRONX","1","HOUSING AUTHORITY","VERBAL",20,"20","0","0","0","0","0","1",69,"0","0"
1052015,1753,"M","WHITE-HISPANIC",42,165,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","OTHER",1,"3","1","0","1","1","1","0",69,"0","1"
1052015,1754,"M","BLACK-HISPANIC",17,140,"BLACK","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","1",67,"0","0"
1052015,1754,"M","WHITE-HISPANIC",16,145,"BLACK","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","1",67,"0","0"
1052015,1754,"M","WHITE-HISPANIC",18,140,"BLACK","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","1",68,"0","0"
1052015,1754,"M","WHITE-HISPANIC",18,220,"BLACK","BROWN","HEAVY","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","1",70,"0","0"
1052015,1800,"M","BLACK",14,120,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",64,"0","0"
1052015,1800,"M","BLACK",15,150,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"5","1","0","1","0","0","0",69,"0","0"
1052015,1825,"M","WHITE",20,200,"BROWN","BROWN","HEAVY","QUEENS","0","NEITHER","REFUSED",1,"2","0","0","0","0","0","1",71,"0","0"
1052015,1930,"M","BLACK",13,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","0","0","1","1","0","0",64,"1","0"
1052015,1930,"M","BLACK",13,180,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"10","0","0","1","1","0","0",70,"1","0"
1052015,1950,"M","BLACK",19,165,"BLACK","BROWN","MEDIUM","BROOKLYN","1","HOUSING AUTHORITY","OTHER",1,"1","0","0","0","0","0","0",69,"0","0"
1052015,2050,"M","BLACK",20,170,"BLACK","BLACK","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","REFUSED",1,"2","0","0","1","0","0","1",70,"1","0"
1052015,2305,"M","BLACK",18,150,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",1,"15","0","0","1","0","0","1",67,"1","0"
1052015,2305,"M","BLACK",18,170,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",1,"15","0","0","1","0","0","1",69,"1","0"
1052015,2305,"M","BLACK-HISPANIC",19,160,"BLACK","BLACK","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",1,"15","0","0","1","1","0","1",65,"1","0"
1062015,10,"F","BLACK",25,130,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"30","0","1","1","0","1","1",67,"1","0"
1062015,10,"F","BLACK",26,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"30","0","1","1","0","0","1",67,"1","0"
1062015,10,"M","BLACK",23,155,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"30","0","0","1","0","0","1",71,"0","0"
1062015,10,"M","BLACK",32,170,"BLACK","BLACK","THIN","QUEENS","0","NEITHER","PHOTO",1,"30","0","0","1","0","0","1",72,"0","0"
1062015,15,"M","BLACK-HISPANIC",28,170,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",2,"4","0","0","1","0","0","0",72,"1","0"
1062015,255,"M","BLACK",46,250,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",72,"1","0"
1062015,255,"M","BLACK-HISPANIC",49,160,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",66,"1","0"
1062015,1158,"M","ASIAN/PACIFIC ISLANDER",18,180,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","1","0","1","1","0","0",69,"1","0"
1062015,1205,"M","BLACK",17,165,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"20","1","0","1","1","0","0",72,"1","1"
1062015,1435,"M","BLACK",23,165,"BLACK","BROWN","THIN","BRONX","1","NEITHER","PHOTO",0,"5","0","0","1","0","0","1",70,"1","0"
1062015,1438,"M","BLACK-HISPANIC",25,175,"BLACK","BROWN","MEDIUM","BRONX","1","NEITHER","PHOTO",0,"5","0","0","1","0","0","1",67,"1","0"
1062015,1530,"M","BLACK",20,170,"BROWN","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"32","0","0","0","0","0","1",69,"0","0"
1062015,1530,"M","BLACK",19,155,"BLACK","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"20","1","0","1","0","0","1",67,"0","0"
1062015,1530,"M","BLACK",18,170,"BROWN","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"20","0","0","0","0","0","1",70,"0","0"
1062015,1545,"M","BLACK",25,180,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",69,"0","0"
1062015,1545,"M","BLACK",25,185,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",72,"0","0"
1062015,1545,"M","BLACK",24,175,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",73,"0","0"
1062015,1600,"M","BLACK-HISPANIC",17,150,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",5,"**","1","0","1","0","0","1",70,"1","0"
1062015,1605,"M","WHITE-HISPANIC",15,130,"BROWN","BROWN","THIN","QUEENS","1","NEITHER","VERBAL",1,"10","1","0","1","1","0","1",66,"1","0"
1062015,1650,"M","BLACK",48,180,"BLACK","BROWN","HEAVY","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"5","0","0","1","0","0","0",82,"0","0"
1062015,1725,"F","BLACK",24,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"15","0","0","0","0","0","1",66,"0","0"
1062015,1840,"M","ASIAN/PACIFIC ISLANDER",24,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",2,"5","0","0","0","0","0","1",68,"0","0"
1062015,1840,"M","WHITE",21,170,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","1",69,"0","0"
1062015,1930,"M","WHITE-HISPANIC",22,160,"BLACK","BROWN","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",1,"5","0","0","0","0","0","1",66,"0","0"
1062015,1930,"M","WHITE-HISPANIC",19,245,"BLACK","BROWN","HEAVY","MANHATTAN","1","NEITHER","PHOTO",1,"5","0","0","0","0","0","1",72,"0","0"
1062015,1948,"M","BLACK",33,158,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"1","1","0","1","1","1","0",66,"0","0"
1062015,2010,"M","BLACK-HISPANIC",24,280,"BLACK","BROWN","HEAVY","QUEENS","1","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",71,"0","0"
1062015,2010,"M","WHITE-HISPANIC",19,210,"BLACK","BROWN","MEDIUM","QUEENS","1","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",74,"0","0"
1062015,2025,"M","BLACK",23,180,"BLACK","BROWN","MEDIUM","QUEENS","1","TRANSIT AUTHORITY","PHOTO",1,"30","0","0","1","1","0","1",68,"1","0"
1062015,2046,"M","BLACK",25,185,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","REFUSED",1,"3","0","0","1","0","0","0",72,"0","0"
1062015,2046,"M","BLACK",25,195,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","REFUSED",1,"3","0","0","1","0","0","0",72,"0","0"
1062015,2050,"M","WHITE",21,190,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",4,"25","0","1","1","0","0","1",72,"0","0"
1062015,2110,"M","WHITE-HISPANIC",47,220,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","PHOTO",1,"4","0","0","1","0","0","0",74,"0","0"
1062015,2130,"M","WHITE-HISPANIC",22,195,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",2,"5","0","0","1","0","0","0",63,"0","0"
1062015,2145,"M","BLACK",54,185,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",69,"1","0"
1062015,2150,"M","ASIAN/PACIFIC ISLANDER",20,200,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"4","0","0","1","0","0","1",70,"0","0"
1062015,2208,"M","WHITE-HISPANIC",22,160,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",70,"1","0"
1062015,2208,"M","WHITE",25,160,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",70,"1","0"
1062015,2230,"M","BLACK",17,160,"BLACK","BROWN","THIN","BROOKLYN","0","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","0",75,"0","0"
1062015,2350,"M","BLACK",53,160,"BALD","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",1,"5","1","0","0","0","0","0",70,"0","0"
1072015,10,"M","BLACK",23,150,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",71,"0","0"
1072015,10,"M","WHITE-HISPANIC",23,170,"BROWN","UNKNOWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",70,"0","0"
1072015,30,"M","WHITE-HISPANIC",34,200,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"40","0","0","1","0","0","0",67,"1","0"
1072015,30,"M","WHITE-HISPANIC",28,190,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","1","1","0","0","0",71,"1","0"
1072015,105,"M","BLACK-HISPANIC",29,170,"BLACK","BROWN","THIN","QUEENS","1","NEITHER","PHOTO",1,"20","0","1","1","0","0","1",70,"0","0"
1072015,317,"M","BLACK",18,145,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"15","1","0","1","0","0","0",66,"1","0"
1072015,325,"M","BLACK-HISPANIC",16,220,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",67,"0","0"
1072015,825,"F","WHITE-HISPANIC",0,140,"BROWN","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",1,"15","0","0","0","0","0","0",63,"0","0"
1072015,848,"M","BLACK",39,185,"BLACK","BLACK","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",5,"3","0","0","0","0","0","0",62,"0","0"
1072015,937,"M","BLACK",54,135,"BALD","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",5,"2","0","0","0","0","0","1",67,"0","0"
1072015,940,"F","BLACK",16,125,"BROWN","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"10","0","0","0","0","0","1",65,"0","0"
1072015,1010,"M","WHITE",27,210,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"3","0","0","0","0","0","0",70,"0","0"
1072015,1035,"M","BLACK",61,168,"BROWN","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",1,"2","0","0","0","0","0","0",69,"0","0"
1072015,1200,"M","BLACK",33,150,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",10,"40","1","0","0","1","0","0",67,"0","0"
1072015,1200,"M","BLACK",39,150,"BROWN","BLACK","MEDIUM","BRONX","0","NEITHER","PHOTO",10,"40","1","0","0","1","0","0",68,"0","0"
1072015,1200,"M","BLACK",44,160,"BROWN","BLACK","THIN","BRONX","0","NEITHER","PHOTO",10,"40","1","0","0","1","0","0",68,"0","0"
1072015,1200,"M","BLACK",24,180,"BROWN","BLACK","THIN","BRONX","0","NEITHER","PHOTO",10,"40","1","0","0","1","0","0",72,"0","0"
1072015,1203,"M","BLACK",44,250,"BLACK","BROWN","HEAVY","MANHATTAN","1","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",73,"0","0"
1072015,1215,"M","BLACK",24,140,"BROWN","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",1,"2","0","0","1","0","0","0",68,"0","0"
1072015,1300,"M","BLACK",26,175,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",66,"0","0"
1072015,1305,"M","BLACK",30,190,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",72,"0","0"
1072015,1307,"M","BLACK",22,135,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"3","0","0","0","0","0","0",67,"0","0"
1072015,1307,"M","BLACK",22,180,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"6","0","0","0","0","0","0",68,"0","0"
1072015,1330,"M","BLACK",63,180,"BROWN","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"5","1","0","0","0","0","0",68,"1","0"
1072015,1330,"M","BLACK",40,200,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","1","0","1","0","0","0",68,"1","0"
1072015,1330,"M","WHITE-HISPANIC",46,150,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"1","0","0","0","0","0","0",70,"0","0"
1072015,1400,"M","BLACK",57,180,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",4,"2","0","0","0","0","0","0",72,"0","0"
1072015,1430,"M","BLACK",22,140,"BLACK","BROWN","MEDIUM","MANHATTAN","0","TRANSIT AUTHORITY","PHOTO",3,"3","1","0","1","0","0","0",66,"1","0"
1072015,1430,"M","WHITE-HISPANIC",22,170,"BROWN","HAZEL","MEDIUM","MANHATTAN","0","TRANSIT AUTHORITY","PHOTO",3,"3","1","0","1","1","1","0",67,"1","0"
1072015,1448,"M","BLACK-HISPANIC",28,160,"BLACK","BLACK","UNKNOWN","MANHATTAN","0","NEITHER","VERBAL",2,"2","1","0","1","1","1","1",68,"0","1"
1072015,1512,"F","BLACK",25,196,"BROWN","BROWN","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",1,"40","1","0","1","1","1","1",66,"0","0"
1072015,1512,"M","BLACK",26,170,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",1,"40","0","0","0","0","0","1",69,"0","0"
1072015,1515,"M","BLACK",14,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",2,"2","0","0","0","0","0","0",72,"0","0"
1072015,1515,"M","BLACK",19,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",2,"2","0","0","0","0","0","0",75,"0","0"
1072015,1515,"M","BLACK-HISPANIC",17,140,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",2,"2","0","0","0","0","0","0",69,"0","0"
1072015,1532,"F","WHITE",56,140,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",3,"5","0","0","0","0","0","0",64,"0","0"
1072015,1535,"M","WHITE-HISPANIC",15,150,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","1",69,"0","1"
1072015,1536,"M","BLACK",18,160,"BLACK","BLACK","THIN","BROOKLYN","1","NEITHER","VERBAL",2,"8","0","0","1","1","0","0",68,"1","0"
1072015,1615,"M","BLACK",24,200,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",68,"0","0"
1072015,1630,"M","WHITE-HISPANIC",35,175,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","0",65,"1","0"
1072015,1630,"M","WHITE-HISPANIC",57,180,"BROWN","UNKNOWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",2,"8","0","0","1","0","0","0",70,"0","0"
1072015,1730,"M","WHITE-HISPANIC",34,180,"BLACK","BLACK","HEAVY","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"5","0","0","1","0","0","0",69,"0","0"
1072015,1815,"M","BLACK-HISPANIC",20,160,"BROWN","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","0",68,"0","0"
1072015,1840,"M","WHITE",52,150,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","1",66,"1","0"
1072015,1900,"M","WHITE",31,195,"BROWN","HAZEL","MEDIUM","QUEENS","0","NEITHER","PHOTO",3,"10","1","0","1","1","0","0",71,"0","1"
1072015,1925,"M","WHITE-HISPANIC",60,200,"BROWN","BROWN","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","PHOTO",1,"5","0","0","0","0","0","0",67,"0","0"
1072015,1928,"M","BLACK",36,140,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",3,"2","1","0","1","0","0","0",69,"0","0"
1072015,1940,"M","WHITE",19,170,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","1",68,"0","0"
1072015,1940,"M","WHITE",21,165,"BROWN","HAZEL","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","0","0","0","1",70,"0","0"
1072015,2030,"M","BLACK",22,190,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",69,"0","0"
1072015,2144,"M","WHITE-HISPANIC",19,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",67,"1","1"
1072015,2144,"M","WHITE-HISPANIC",17,145,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",69,"1","1"
1072015,2200,"M","BLACK",24,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","0","0","0","0",69,"0","0"
1072015,2220,"M","BLACK",34,200,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",72,"1","0"
1072015,2255,"M","BLACK",35,190,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",2,"5","0","0","1","0","0","0",72,"0","0"
1072015,2320,"M","BLACK",18,120,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","REFUSED",1,"2","0","0","1","0","0","1",64,"0","0"
1072015,2343,"M","BLACK",32,200,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",71,"0","0"
1072015,2343,"M","WHITE",39,200,"BROWN","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",71,"0","0"
1072015,2345,"M","BLACK",48,198,"BALD","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"12","1","0","0","0","1","0",72,"0","0"
1072015,2345,"M","BLACK-HISPANIC",25,240,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",2,"2","0","0","1","0","0","0",70,"0","0"
1082015,0,"M","WHITE-HISPANIC",23,180,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"7","0","0","1","0","0","0",67,"0","0"
1082015,1,"M","BLACK-HISPANIC",23,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"4","0","0","1","1","0","0",65,"0","1"
1082015,5,"M","BLACK",24,170,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","0",70,"0","0"
1082015,20,"M","BLACK",18,185,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","1","0","0",71,"0","0"
1082015,113,"M","WHITE",60,185,"SALT AND PEPPER","BLUE","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"5","0","0","1","0","0","0",66,"0","0"
1082015,130,"M","WHITE-HISPANIC",18,185,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","0",73,"0","0"
1082015,215,"M","WHITE-HISPANIC",24,225,"BROWN","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",67,"0","0"
1082015,310,"F","WHITE",18,110,"BLACK","BLUE","THIN","BRONX","0","NEITHER","PHOTO",5,"10","0","1","1","0","1","1",68,"1","0"
1082015,310,"M","WHITE-HISPANIC",21,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",5,"10","0","0","1","0","0","1",65,"0","0"
1082015,310,"M","WHITE",26,190,"BROWN","BLACK","MEDIUM","BRONX","1","NEITHER","VERBAL",5,"10","0","0","1","0","0","1",72,"1","0"
1082015,400,"M","BLACK",26,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",10,"5","0","0","1","0","0","0",67,"0","0"
1082015,915,"F","WHITE-HISPANIC",18,115,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","VERBAL",3,"10","0","0","1","0","0","0",61,"0","0"
1082015,915,"F","WHITE-HISPANIC",17,120,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",3,"10","0","0","0","0","0","0",62,"1","0"
1082015,915,"M","BLACK-HISPANIC",17,145,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",3,"10","0","0","1","0","0","0",64,"1","0"
1082015,931,"M","WHITE-HISPANIC",42,175,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",62,"1","0"
1082015,1144,"M","WHITE-HISPANIC",37,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"24","0","0","1","0","0","1",70,"1","0"
1082015,1205,"M","WHITE-HISPANIC",23,160,"BLACK","BROWN","MEDIUM","QUEENS","1","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",65,"0","0"
1082015,1245,"M","BLACK",27,145,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",30,"5","0","0","1","0","0","1",67,"0","0"
1082015,1245,"M","BLACK",40,175,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",15,"5","0","0","1","1","0","0",70,"0","0"
1082015,1255,"M","ASIAN/PACIFIC ISLANDER",43,180,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"2","1","0","1","1","0","0",65,"1","1"
1082015,1307,"M","BLACK",23,180,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"6","0","0","0","0","0","0",72,"1","0"
1082015,1313,"M","BLACK",53,185,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",1,"2","0","0","0","0","0","0",73,"0","0"
1082015,1330,"M","WHITE-HISPANIC",30,167,"BROWN","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"5","0","0","1","0","0","0",71,"0","0"
1082015,1355,"M","WHITE",47,250,"BROWN","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",72,"1","0"
1082015,1400,"M","BLACK",20,120,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"9","0","0","0","0","0","1",67,"0","0"
1082015,1410,"M","WHITE",48,170,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",68,"0","0"
1082015,1410,"M","WHITE",41,195,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",72,"0","0"
1082015,1420,"M","OTHER",47,200,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","1",71,"0","0"
1082015,1425,"M","BLACK",31,160,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",3,"2","1","0","1","1","0","0",72,"0","1"
1082015,1425,"M","WHITE-HISPANIC",31,165,"BROWN","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","VERBAL",1,"9","1","0","1","0","0","0",69,"0","0"
1082015,1435,"F","WHITE-HISPANIC",51,160,"BLACK","BLACK","MEDIUM","BRONX","1","HOUSING AUTHORITY","VERBAL",1,"9","1","0","0","1","0","0",66,"0","0"
1082015,1444,"M","BLACK",36,110,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",68,"0","0"
1082015,1500,"M","BLACK",22,170,"BLACK","BROWN","HEAVY","STATEN IS","0","HOUSING AUTHORITY","VERBAL",2,"5","0","0","1","0","0","0",72,"0","0"
1082015,1500,"M","WHITE",22,150,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","PHOTO",2,"11","0","0","0","0","0","0",67,"0","0"
1082015,1500,"M","WHITE",23,160,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","PHOTO",2,"2","0","0","0","0","0","0",70,"0","0"
1082015,1520,"M","BLACK",25,165,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"1","0","0","0","0","0","0",72,"1","0"
1082015,1600,"M","WHITE-HISPANIC",24,140,"BLACK","BLACK","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"2","0","0","0","0","0","0",64,"0","0"
1082015,1605,"M","BLACK",23,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"9","0","0","1","1","0","0",65,"0","0"
1082015,1605,"M","BLACK",20,140,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"9","0","0","1","1","0","0",66,"0","0"
